Id,SalePrice
1826,106765.25712993763
1827,102083.25157896055
1828,137812.83929006755
1829,123302.54681284948
1830,149443.46417145294
1831,151625.83986556568
1832,78826.06698782992
1833,152523.2376538102
1834,131104.65859381825
1835,118074.5841032107
1836,123824.23605271794
1837,89135.62381631018
1838,133054.1576015251
1839,104969.31322715885
1840,147652.7777286568
1841,137824.07738324758
1842,93501.45526393023
1843,122219.24087088446
1844,139928.28532631905
1845,142173.64363778222
1846,153803.37891602787
1847,167406.4116908439
1848,56726.26168946582
1849,115905.9807890151
1850,119903.82519933888
1851,156157.56875679878
1852,126610.43199694512
1853,130442.34701615601
1854,176249.31471427486
1855,162704.42075170312
1856,218035.90437001403
1857,143228.71654086054
1858,133738.51962678225
1859,123541.13994625669
1860,149578.2750416436
1861,123182.56792605149
1862,294546.74333953025
1863,284036.13089513424
1864,284122.0686787679
1865,304608.1370536883
1866,305999.8032370966
1867,219072.280988205
1868,271566.186677454
1869,199945.53832097157
1870,215711.71508843265
1871,235886.9063438998
1872,174670.65231765297
1873,217169.21997494905
1874,144726.1486104979
1875,197293.24635956573
1876,189209.63527665858
1877,204793.9149364325
1878,201952.22907314013
1879,121607.36653803464
1880,129704.49631810885
1881,229915.69319793937
1882,230061.12786521003
1883,181553.77202252904
1884,195009.63536934287
1885,227516.44627226153
1886,259930.45609762231
1887,212651.18503386457
1888,256098.82027585452
1889,166897.38807571892
1890,112520.13495526221
1891,147355.84248624957
1892,98292.83639284829
1893,126937.22914927319
1894,128193.86115962589
1895,135638.53325804375
1896,134071.2195391986
1897,117252.60507691356
1898,118538.76754499921
1899,158861.6846987344
1900,145023.5571870641
1901,148632.2338743432
1902,132182.35919711154
1903,186752.5089859259
1904,126536.33361745758
1905,186090.31759303203
1906,138941.6494770134
1907,198177.66921410922
1908,108869.98580988988
1909,132876.5478092938
1910,121123.13218768185
1911,187756.40830507665
1912,272214.90437544347
1913,135525.9472670322
1914,76062.68724178169
1915,261532.02457674526
1916,53902.018313938956
1917,241255.56874230236
1918,143399.37630475205
1919,185468.56876307057
1920,152295.96661753347
1921,330224.1530666078
1922,285046.12044069916
1923,227618.84109086465
1924,208580.791911958
1925,191792.3018743753
1926,329182.23873737187
1927,135522.78617894222
1928,162654.5722645236
1929,130526.58442902367
1930,136405.37947164782
1931,146861.60698542232
1932,142388.095025187
1933,165246.37468972077
1934,173851.34380237662
1935,163969.387333911
1936,180980.30026428672
1937,182710.49653256827
1938,177173.31820770167
1939,219947.5807500024
1940,179476.6122977815
1941,168583.7967913911
1942,183133.15372610206
1943,198358.35153189252
1944,293587.554806943
1945,320135.10938440775
1946,131339.75948673155
1947,269282.4008684672
1948,175370.9000696235
1949,254173.7884180118
1950,186662.69894815
1951,232193.1335959326
1952,210506.82828900678
1953,170645.98697400384
1954,182984.52072851174
1955,134604.7131471358
1956,307382.3610310521
1957,154873.5565564369
1958,278484.12222181447
1959,143781.4556600365
1960,114424.77140129717
1961,119305.48619783501
1962,102205.34596683863
1963,111093.86539034947
1964,108507.81074944099
1965,140853.01275976488
1966,140811.2632249712
1967,257437.0379469595
1968,350776.5990818527
1969,327029.3884021106
1970,321173.76644779375
1971,410346.27094523807
1972,319055.2072655458
1973,257142.3044001151
1974,292883.90579001553
1975,377974.490517313
1976,247450.48590723742
1977,297823.0927438904
1978,281228.11427513376
1979,296034.1080563121
1980,194276.21361411994
1981,300352.0574032716
1982,207669.50380337756
1983,196911.1974871792
1984,163685.42637755626
1985,209983.16369149403
1986,211554.76835690858
1987,173717.1234335079
1988,174977.5179172652
1989,191460.4968941399
1990,201152.46586498673
1991,215676.49685166904
1992,208060.46937991865
1993,181755.76296694126
1994,234444.9090428783
1995,177951.35515280606
1996,227599.4533260077
1997,281721.35843105946
1998,267852.81773804466
1999,244471.2271801622
2000,276367.62248047953
2001,266988.92140838865
2002,241755.45817438693
2003,240534.38663193773
2004,262906.04284568754
2005,224286.96599422712
2006,206998.0342828475
2007,235986.90501837822
2008,200986.55207901448
2009,194033.66083283056
2010,194102.37269715255
2011,156459.2715824098
2012,174173.37078622697
2013,175846.892539734
2014,186282.7884249744
2015,199837.74517121667
2016,187779.58302463265
2017,194227.05651980705
2018,124486.02172067795
2019,138253.71729068368
2020,116487.65769461764
2021,98776.35266941797
2022,181062.95481387182
2023,151509.93430930265
2024,251551.78070702558
2025,300278.87721254403
2026,170004.23242192104
2027,153241.0813750335
2028,144981.2179220814
2029,159037.15888648978
2030,250186.46990901016
2031,218455.82482826783
2032,238674.38567454735
2033,242873.57443570934
2034,167285.99382834174
2035,202034.96950452184
2036,194012.97637230303
2037,196269.59051805353
2038,314304.5828958887
2039,212176.83796604865
2040,276198.0125043434
2041,314963.8809829808
2042,195066.77478400743
2043,176991.27389350938
2044,180923.32305455484
2045,214317.4714067261
2046,152579.4155309627
2047,146971.7848882954
2048,140673.10336859815
2049,144672.3164491016
2050,175112.24722521313
2051,110032.75848705224
2052,117553.31207975994
2053,148908.69754805413
2054,96949.19962658844
2055,155094.10150035963
2056,156902.03840466568
2057,115090.05659753697
2058,204376.24546998212
2059,129029.34290129624
2060,172604.9123258926
2061,175416.88760748462
2062,125484.2456164462
2063,122663.3142661383
2064,129985.93597492223
2065,114078.7109042544
2066,165739.65444014588
2067,119637.04048453944
2068,150830.44129698066
2069,85580.53509841184
2070,114966.90788348872
2071,93735.90922855186
2072,137799.8029319782
2073,137352.99215053045
2074,190597.85322867255
2075,140779.93327419143
2076,110085.51818010364
2077,151436.01314788504
2078,117974.7677224
2079,138147.46145776517
2080,123023.5799302899
2081,129343.34964536263
2082,113606.71096890581
2083,144256.77768768359
2084,107080.88176773608
2085,118900.10476036319
2086,119717.82294761862
2087,133258.03693040056
2088,103071.78693343149
2089,81481.70145273762
2090,133551.4162714967
2091,114315.69476807123
2092,127036.09436259986
2093,122694.94826863003
2094,119791.77446645433
2095,151027.0951618334
2096,92025.68197158581
2097,101682.99949938146
2098,147018.6971970406
2099,52857.55704858903
2100,79927.36319280825
2101,104602.13527811927
2102,139642.63518490782
2103,107829.0054258462
2104,149081.25432311653
2105,130299.85709163922
2106,60825.34645182165
2107,190954.87764901694
2108,122125.58403718319
2109,113372.28641497283
2110,118599.61068157209
2111,161695.23178621457
2112,130912.46525998032
2113,124969.82804694027
2114,130804.86760788514
2115,164023.95020793827
2116,115168.29871079329
2117,136611.2266740682
2118,128624.93695544245
2119,117966.71445273816
2120,119153.43243569735
2121,86261.81759470422
2122,108889.12649965684
2123,83206.03845709925
2124,156675.60407749817
2125,132763.5155687707
2126,140638.17872741882
2127,161642.8146296547
2128,135521.2875293821
2129,92473.10965822832
2130,132580.87273500965
2131,144931.0799309883
2132,122996.34006631105
2133,126970.32121630461
2134,128563.6420612879
2135,101252.35024250916
2136,81748.34336523084
2137,105951.50764709807
2138,143436.36205393425
2139,152736.63150042124
2140,138635.3847158825
2141,165333.644933902
2142,123271.72549757987
2143,146040.61631578073
2144,134429.3549175517
2145,141526.47505685987
2146,174640.01765770582
2147,159654.3537898265
2148,133528.45049555178
2149,153191.96218239586
2150,212584.93851728868
2151,122725.53761640478
2152,181801.70141772533
2153,164449.53937701843
2154,110699.42427489646
2155,144138.44947999483
2156,235445.0702167938
2157,227649.09171624132
2158,232287.93995610412
2159,216581.17056258945
2160,180140.7133937304
2161,233117.10921417497
2162,325156.16975296196
2163,337318.3320590053
2164,237599.5859661467
2165,195845.22232389115
2166,153619.594396389
2167,204557.4381075192
2168,193652.152466164
2169,190952.47189151106
2170,208472.81884938938
2171,158440.3245341445
2172,127973.78382206275
2173,171447.8516365643
2174,211891.86157062036
2175,269904.0636013943
2176,274347.05535716924
2177,219905.09599701565
2178,209708.00496359187
2179,137157.72929764114
2180,188522.51744711865
2181,193651.3603755584
2182,219886.4318637786
2183,188722.20924885006
2184,120102.14440765751
2185,139457.1929635065
2186,151669.5142987484
2187,155553.50683865533
2188,159152.72544738944
2189,289900.98278994195
2190,80795.77506516449
2191,83296.68652719882
2192,93300.63584009936
2193,118129.80838474375
2194,108337.98055452415
2195,104615.32361521071
2196,109788.34239527657
2197,121697.67589969345
2198,166621.576691532
2199,181625.38540578814
2200,126158.0616924814
2201,130373.02366486951
2202,195379.08927229536
2203,117296.53096246625
2204,159572.56203795274
2205,111024.60415517377
2206,120742.31303608832
2207,186973.28529645066
2208,232686.9737022316
2209,203194.98626917304
2210,118754.5251177391
2211,122112.16195263111
2212,124130.56608981779
2213,114314.52698377178
2214,150216.47656142697
2215,109362.4156749612
2216,146179.55401466214
2217,76224.33663396162
2218,97805.73236375088
2219,85897.96035011439
2220,80561.8643537854
2221,262818.79313266446
2222,238802.32266183023
2223,271747.90445603797
2224,207322.09838739934
2225,120542.92094917422
2226,178031.02875537908
2227,198673.36322455868
2228,244696.2271989622
2229,237820.90574419036
2230,147321.98535744194
2231,199499.62085224877
2232,178905.299944489
2233,177626.15999026605
2234,239042.0812920319
2235,213311.33314059477
2236,244580.4706693685
2237,286399.37767079414
2238,187861.1681482912
2239,125106.74466202036
2240,160467.96648439666
2241,144525.4017475511
2242,131933.52094841885
2243,141139.7032066891
2244,108612.74109443868
2245,101623.05845842238
2246,144364.85038949756
2247,128070.45272549846
2248,119475.71688029499
2249,124053.03205403904
2250,130949.99019468973
2251,106722.14542955474
2252,176358.95529779315
2253,151821.63929144933
2254,176337.48176845658
2255,179982.79927010942
2256,178842.15421268105
2257,199468.89836394798
2258,164572.67149453482
2259,170784.72213636458
2260,133413.82016961963
2261,179341.1698355798
2262,189162.51738480447
2263,326360.3454919401
2264,412311.63214944024
2265,167567.5813481016
2266,253975.97339037558
2267,281799.7341115821
2268,365603.3688541628
2269,155535.78218774477
2270,203312.2957003291
2271,216468.52177419554
2272,233848.2829107694
2273,166780.53935844975
2274,179493.7432603928
2275,160985.5173910184
2276,199116.42818145506
2277,192153.58152400513
2278,145537.902640486
2279,125186.04724302667
2280,115841.13132288323
2281,168357.43909303044
2282,190184.26601835756
2283,113196.33586262744
2284,119695.1103507912
2285,141733.32343492814
2286,121456.28245784948
2287,326705.14567061217
2288,249586.05333652202
2289,301120.461348635
2290,364950.1916294168
2291,284348.3621021255
2292,380222.2965671791
2293,384570.4990103822
2294,315149.99857711006
2295,409937.6531494957
2296,246324.09084192783
2297,298932.1703344682
2298,304323.84294876433
2299,299012.25168309046
2300,285550.8716505935
2301,282413.52169310086
2302,230011.30941971307
2303,230541.26514849174
2304,225612.5574077968
2305,185684.25539571483
2306,183719.92144907676
2307,194667.21093651117
2308,213027.21748403297
2309,270306.5403446387
2310,199231.14578029752
2311,198302.02093834942
2312,183350.74487941834
2313,182405.26258632663
2314,179245.54379969
2315,180049.2353194776
2316,196998.5887501683
2317,187954.99820024247
2318,175458.71467906635
2319,180951.4640960557
2320,182500.38152551957
2321,225534.24909576811
2322,178033.16423116287
2323,193964.38890110003
2324,191549.60434911185
2325,215363.1896884101
2326,181371.278620076
2327,195994.48266642756
2328,216316.83213455568
2329,190530.82687597856
2330,177807.3469970893
2331,296320.3890401596
2332,324294.4354875184
2333,285691.9754537125
2334,228150.40027919842
2335,256320.1704340806
2336,263785.01125432254
2337,192844.70653769444
2338,249554.87851013558
2339,217669.14642766234
2340,354611.18499335484
2341,218816.02819548556
2342,225461.88500361214
2343,219015.82386222118
2344,209461.1436385032
2345,218729.90627756575
2346,202751.89247305517
2347,186830.0601526186
2348,224821.01073368025
2349,165928.4285605731
2350,285741.5919070108
2351,244346.10014860015
2352,238843.19421691747
2353,215210.24296645093
2354,140727.07294670626
2355,153341.87034316087
2356,160753.09674472472
2357,187792.6003846426
2358,195578.62959047768
2359,131980.77648721723
2360,115589.72107592958
2361,141356.42609378684
2362,249361.85171480913
2363,135344.64415938512
2364,170949.4202093444
2365,214603.82174571825
2366,184728.2039658857
2367,212104.22713892348
2368,201636.33995591747
2369,205626.91401071972
2370,159748.10948286825
2371,157989.93749190122
2372,183369.45910054664
2373,269016.304337414
2374,275895.94650985475
2375,233908.00497780964
2376,269349.9110317522
2377,299884.6636985886
2378,153459.6293193161
2379,199897.34792330442
2380,167955.0812410222
2381,170671.2383058508
2382,215261.04923135307
2383,202232.8158366023
2384,238940.2936100605
2385,166211.7686701234
2386,129929.91399012845
2387,136948.14170840234
2388,110833.2138918896
2389,120772.32096341104
2390,143500.96555732208
2391,132304.2117650003
2392,114741.556401204
2393,171313.35078743732
2394,137712.02500669745
2395,198133.43122428545
2396,143076.0026533282
2397,215424.32556338838
2398,126906.71269291389
2399,64661.65854812463
2400,66444.46416581928
2401,120376.64833343127
2402,134411.19901070796
2403,144684.47944271873
2404,159234.9880815617
2405,157903.8047394079
2406,142177.36503739769
2407,130103.73307405571
2408,145310.06222354004
2409,120845.77184662534
2410,174585.21635819614
2411,114673.33363888954
2412,152165.56973367534
2413,128033.14698090543
2414,155263.28913802787
2415,137032.36475239714
2416,126329.71918272585
2417,137132.7179008121
2418,132454.5339759443
2419,124915.2120599693
2420,118672.7152683688
2421,126159.484334876
2422,108474.32381767961
2423,112980.661453369
2424,166829.49008614445
2425,174333.64099061207
2426,126602.34142573357
2427,129303.17455545104
2428,178663.48811754826
2429,112393.2913791865
2430,137238.88075223446
2431,114537.42881603345
2432,138141.14151850838
2433,137961.7780375299
2434,134988.3199384741
2435,141782.15799108247
2436,112364.83997075971
2437,111132.15644757081
2438,123068.3270165753
2439,107294.99749899995
2440,127804.12009769633
2441,106252.2142406969
2442,104467.69434236313
2443,139363.06136587405
2444,136463.32182671205
2445,95416.54716115783
2446,141361.2914256176
2447,181582.56762962224
2448,136076.51326519082
2449,121522.86438756078
2450,158119.37282948082
2451,128394.14517369667
2452,189344.7165637746
2453,100141.80857328082
2454,134709.8246463427
2455,110574.60190987658
2456,143974.40408824637
2457,130836.9654480497
2458,134893.58073685653
2459,113120.06301018542
2460,140144.44909062574
2461,129908.92746285826
2462,134516.06112151348
2463,130302.71710171003
2464,171562.351619258
2465,132202.01284519935
2466,115225.48947307529
2467,143149.04609085803
2468,94166.40877059283
2469,84778.14854085768
2470,200462.59766811974
2471,208141.95442113953
2472,155529.00849087007
2473,116885.18921896858
2474,89632.11734843082
2475,206834.26931100714
2476,113666.68770916299
2477,132558.82982352184
2478,154039.1441023032
2479,106158.97433567117
2480,152312.24613947177
2481,124223.92986539456
2482,135230.4626123657
2483,112708.59980803638
2484,118376.53092294413
2485,128680.50325484296
2486,150573.391813467
2487,170419.23866928153
2488,175367.2138159635
2489,159541.59435656402
2490,146794.12023921264
2491,99283.63192832815
2492,193328.1617905202
2493,169102.2011861618
2494,154798.62566811862
2495,96856.78990880138
2496,239187.70668281039
2497,158521.8564313836
2498,103947.522499988
2499,88986.4044287192
2500,123413.84552017291
2501,138135.01754260118
2502,148496.9542120062
2503,102290.82543569617
2504,156390.11257395815
2505,218242.61981581754
2506,238375.260992968
2507,265335.54395091557
2508,241698.77831539404
2509,212734.72230113944
2510,214898.03030498014
2511,173661.53792658087
2512,193155.95739307598
2513,228986.4419743905
2514,263803.2554500355
2515,139650.80150740745
2516,175850.4748515634
2517,141517.02454863573
2518,152433.22436180417
2519,217403.1673227076
2520,207597.9101048808
2521,186046.45873741384
2522,216732.1250280624
2523,118257.06064039748
2524,134905.12770500453
2525,146853.4354742947
2526,135004.19875121693
2527,121659.08362572851
2528,123469.77254038843
2529,131650.03994111478
2530,131095.71449498317
2531,233351.06402287818
2532,219655.82158126537
2533,185952.03253372197
2534,222364.81879923085
2535,270296.44761160185
2536,226857.7598789943
2537,226309.70024942092
2538,178768.63848715118
2539,190134.65453062055
2540,178109.82582586436
2541,182291.4456432994
2542,160877.89331649468
2543,119691.19527535963
2544,112691.04293057292
2545,136080.8267827176
2546,127855.63134781804
2547,145449.91732987104
2548,153023.4895783996
2549,154955.4229509562
2550,595641.9725072708
2551,146690.909574351
2552,138052.48369842846
2553,84762.16706664934
2554,95773.26284870676
2555,124212.64841159855
2556,98506.61566705295
2557,98263.31010799114
2558,132524.12273883668
2559,126438.48721456183
2560,134876.4943869635
2561,137924.25613671806
2562,118406.87572005435
2563,133124.30064077073
2564,184212.93942981894
2565,122539.75984634117
2566,144260.4458368055
2567,129285.93937211436
2568,169506.99335889937
2569,199154.2178497321
2570,118429.51719396871
2571,168492.57346404574
2572,150352.0498323619
2573,197934.48368735585
2574,238077.4409971327
2575,137898.80088924745
2576,122913.74002771496
2577,149365.6973471957
2578,94859.0581367587
2579,66590.30628724338
2580,110289.01461296417
2581,120658.75180893138
2582,144727.00822739818
2583,248737.34097499566
2584,192575.4650797133
2585,187562.1585047717
2586,223039.90395245195
2587,199869.2216804645
2588,148522.0593954115
2589,155155.37904557376
2590,201418.06328594347
2591,241735.3660069953
2592,202598.21835423892
2593,222221.2106157558
2594,191563.22885561647
2595,202830.66897539963
2596,276118.4143822165
2597,179675.27919256923
2598,261428.3736957099
2599,316509.6195774342
2600,124237.56720933234
2601,141500.32400838024
2602,90454.5690118279
2603,96634.31720845499
2604,95788.46503055588
2605,88548.03111931036
2606,148628.29253079207
2607,202360.30527342664
2608,194332.35095656745
2609,172965.0162292898
2610,115587.42258314195
2611,117566.83973799489
2612,168566.01146091812
2613,130578.7999774988
2614,121010.98546004802
2615,158948.0160716798
2616,145321.0117093492
2617,181935.8428951029
2618,188158.56211647752
2619,192686.460517301
2620,180820.60444439665
2621,173460.76792976027
2622,175726.1894453169
2623,224665.3214196086
2624,273423.9186799914
2625,260444.7981429102
2626,175867.80748020698
2627,157464.42530473796
2628,350090.07605113514
2629,395655.7354159845
2630,295920.62401505635
2631,405600.32730184216
2632,333825.96517150017
2633,256552.3270773142
2634,360844.95028291875
2635,164409.98824761467
2636,178446.25243180225
2637,176232.02632477495
2638,250060.44420169856
2639,194027.64187058396
2640,154311.08309851508
2641,102034.15508243791
2642,190347.53418442374
2643,108050.26315869548
2644,120056.90801215
2645,115771.95143257087
2646,99736.0290750162
2647,108173.61015687401
2648,145551.2715785807
2649,155945.313448839
2650,138260.0425685289
2651,140302.0972654879
2652,351911.99648397486
2653,233187.99271095693
2654,230824.7176180647
2655,336811.12616190925
2656,287735.2944324733
2657,316472.21809231385
2658,270587.40314474644
2659,258723.5833555331
2660,314040.04065279546
2661,303198.46782654
2662,319031.4521984228
2663,263339.96291696944
2664,263680.0861265572
2665,279470.66759646585
2666,262376.8215646147
2667,182106.6934131459
2668,186846.04664889196
2669,180490.48512231774
2670,255099.95963680223
2671,184116.98189331123
2672,192151.63457014854
2673,196064.2768468657
2674,199402.0017041107
2675,162281.4765256254
2676,196830.59228558585
2677,193925.98095397095
2678,239170.12469189643
2679,253839.70042932438
2680,257292.17047707835
2681,338192.6568994116
2682,284059.3759321901
2683,393453.4368874958
2684,273429.046939984
2685,294372.7827406578
2686,242226.18053656264
2687,292676.23020397185
2688,208471.73567437552
2689,198632.33567506084
2690,366746.1888665445
2691,180044.96281649228
2692,147365.44092712642
2693,196457.59237006915
2694,154517.82642069217
2695,189685.03390253216
2696,184716.62632420709
2697,176765.39725164056
2698,192688.9354896183
2699,177582.3126933534
2700,162177.68620104418
2701,165803.07939564172
2702,121510.01804145581
2703,142800.3600952469
2704,139508.46473171277
2705,120974.25370612618
2706,116768.72825488236
2707,132200.39151429004
2708,131539.91842276914
2709,104847.03194040147
2710,126072.76016067826
2711,212942.7439963358
2712,310642.64801065816
2713,165830.5220900649
2714,146783.69314710848
2715,157624.019373073
2716,145722.2848862072
2717,190445.10527234816
2718,214325.34023252892
2719,172197.36313553964
2720,186689.63910044302
2721,132204.98209156602
2722,160976.48478401176
2723,147761.14610154368
2724,129181.16578343362
2725,127817.72289397598
2726,143699.7570060461
2727,187714.74497852588
2728,191024.74688164995
2729,146270.3937574349
2730,147613.6936840383
2731,135701.61211283779
2732,131682.09127342122
2733,153079.99391820814
2734,144664.54438004343
